# STATION: KHMN,,,,,
# STATION NAME: Holloman Air Force Base,,,,,
# LATITUDE: 32.85,,,,,
# LONGITUDE: -106.1,,,,,
# ELEVATION [ft]: 4094,,,,,
# STATE: NM,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
KHMN,02/09/2015 01:58 MDT,5.7,67.22,0,0
KHMN,02/09/2015 02:58 MDT,4.2,73.02,2.57,70
KHMN,02/09/2015 03:58 MDT,4.6,70.49,2.57,110
KHMN,02/09/2015 04:58 MDT,5.6,65.75,3.09,140
KHMN,02/09/2015 05:58 MDT,3.5,72.36,1.54,240
KHMN,02/09/2015 06:58 MDT,2.5,75.42,0,0
KHMN,02/09/2015 07:58 MDT,1.5,80.42,2.57,50
KHMN,02/09/2015 08:58 MDT,6.1,70.29,3.09,80
KHMN,02/09/2015 09:58 MDT,12.2,49,1.03,170
KHMN,02/09/2015 10:58 MDT,15.6,41.61,1.03,180
KHMN,02/09/2015 11:58 MDT,18.4,32.22,1.54,200
KHMN,02/09/2015 12:58 MDT,20.6,26.35,2.06,170
KHMN,02/09/2015 13:58 MDT,22.6,22.82,3.09,220
KHMN,02/09/2015 14:58 MDT,24.1,20.7,2.57,
KHMN,02/09/2015 15:58 MDT,24.3,18.46,4.12,230
KHMN,02/09/2015 16:58 MDT,24,18.25,2.57,
KHMN,02/09/2015 17:58 MDT,23.3,19.04,2.06,170
KHMN,02/09/2015 18:58 MDT,20.8,25.28,0,0
KHMN,02/09/2015 19:58 MDT,17.4,31.7,2.57,150
KHMN,02/09/2015 20:58 MDT,13,40.25,3.6,110
KHMN,02/09/2015 21:58 MDT,13.9,35.81,3.09,120
KHMN,02/09/2015 22:58 MDT,11.8,41.99,3.09,150
KHMN,02/09/2015 23:58 MDT,10.8,44.21,3.09,130
KHMN,02/10/2015 00:58 MDT,8.6,51.62,4.12,80
KHMN,02/10/2015 01:58 MDT,7.7,56.5,2.57,70
KHMN,02/10/2015 02:58 MDT,7.5,56.86,2.57,160
KHMN,02/10/2015 03:58 MDT,5.1,64.68,1.54,350
KHMN,02/10/2015 04:58 MDT,3.9,70.86,3.6,10
KHMN,02/10/2015 05:58 MDT,4.1,67.86,3.09,40
KHMN,02/10/2015 06:58 MDT,4.1,68.86,2.06,20
KHMN,02/10/2015 07:58 MDT,3.3,70.74,0,0
KHMN,02/10/2015 08:58 MDT,4.9,67.54,0,0
KHMN,02/10/2015 09:58 MDT,11.5,45.73,0,0
KHMN,02/10/2015 10:58 MDT,16.7,29.27,0,0
KHMN,02/10/2015 11:58 MDT,18.8,27.39,2.57,200
KHMN,02/10/2015 12:58 MDT,20.6,25.23,2.06,170
KHMN,02/10/2015 13:58 MDT,21.9,22.46,2.57,160
KHMN,02/10/2015 14:58 MDT,22.9,18.66,2.06,200
KHMN,02/10/2015 15:58 MDT,24.1,16.24,5.14,250
KHMN,02/10/2015 16:58 MDT,23.6,13.65,0,0
KHMN,02/10/2015 17:58 MDT,23.3,14.77,2.57,310
KHMN,02/10/2015 18:58 MDT,19.7,19.4,3.09,120
KHMN,02/10/2015 19:58 MDT,15.4,27.01,2.57,130
KHMN,02/10/2015 20:58 MDT,13.3,32.12,3.6,170
KHMN,02/10/2015 21:58 MDT,12.2,35.03,4.63,160
KHMN,02/10/2015 22:58 MDT,11.3,35.55,4.12,130
KHMN,02/10/2015 23:58 MDT,11,33.38,2.57,150
KHMN,02/11/2015 00:58 MDT,10.9,31.63,2.57,140
KHMN,02/11/2015 01:58 MDT,11.1,30.74,3.6,170
KHMN,02/11/2015 02:58 MDT,7.8,43.97,2.57,150
KHMN,02/11/2015 03:58 MDT,7.3,41.56,2.57,110
KHMN,02/11/2015 04:58 MDT,4.2,53.9,0,0
KHMN,02/11/2015 05:58 MDT,3.4,58.77,4.12,20
KHMN,02/11/2015 06:58 MDT,5.7,50.03,4.12,340
KHMN,02/11/2015 07:58 MDT,3.6,57.08,3.6,90
KHMN,02/11/2015 08:58 MDT,7.1,45.09,1.03,70
KHMN,02/11/2015 09:58 MDT,12.5,33.09,2.57,220
KHMN,02/11/2015 10:58 MDT,14.3,29.65,2.57,
KHMN,02/11/2015 11:58 MDT,15.8,29.66,4.12,120
KHMN,02/11/2015 12:58 MDT,16.8,26.82,3.6,110
KHMN,02/11/2015 13:58 MDT,16.4,29.83,10.8,10
KHMN,02/11/2015 14:58 MDT,15.8,32.39,10.8,20
KHMN,02/11/2015 15:58 MDT,15.1,33.14,9.77,30
KHMN,02/11/2015 16:58 MDT,12.9,35.24,11.83,40
KHMN,02/11/2015 17:58 MDT,11.8,36.23,10.8,30
KHMN,02/11/2015 18:58 MDT,10.5,39.2,7.2,40
KHMN,02/11/2015 19:58 MDT,9.9,39.61,5.66,40
KHMN,02/11/2015 20:58 MDT,8.7,43.26,5.14,30
KHMN,02/11/2015 21:58 MDT,8.6,43.88,4.63,40
KHMN,02/11/2015 22:58 MDT,6.8,49.24,2.57,60
KHMN,02/11/2015 23:58 MDT,7.1,49.33,0.51,
KHMN,02/12/2015 00:58 MDT,4.3,60.33,2.06,120
KHMN,02/12/2015 01:58 MDT,4.7,61.34,1.54,240
KHMN,02/12/2015 02:58 MDT,2.9,66.1,1.54,300
KHMN,02/12/2015 03:58 MDT,2.8,65.59,4.12,290
KHMN,02/12/2015 04:58 MDT,2.6,69.04,3.6,150
KHMN,02/12/2015 05:58 MDT,-0.6,80.1,2.06,10
KHMN,02/12/2015 06:58 MDT,-0.7,81.91,3.09,90
KHMN,02/12/2015 07:58 MDT,1.3,75.21,2.06,130
KHMN,02/12/2015 08:58 MDT,2.8,71.16,2.57,130
KHMN,02/12/2015 09:58 MDT,5.8,55.57,3.09,80
KHMN,02/12/2015 10:58 MDT,8.3,46.13,2.57,180
KHMN,02/12/2015 11:58 MDT,9.9,43.3,0,0
KHMN,02/12/2015 12:58 MDT,11.5,39.51,1.03,240
KHMN,02/12/2015 13:58 MDT,11.3,39.45,0,0
KHMN,02/12/2015 14:58 MDT,13.2,35.07,3.09,200
KHMN,02/12/2015 15:58 MDT,13.5,33.39,4.12,200
KHMN,02/12/2015 16:58 MDT,13.4,32.87,1.03,160
KHMN,02/12/2015 17:58 MDT,13.2,32.81,2.06,
KHMN,02/12/2015 18:58 MDT,11.4,38.33,0.51,310
KHMN,02/12/2015 19:58 MDT,9.3,43.44,1.54,10
KHMN,02/12/2015 20:58 MDT,8.2,47.14,3.6,140
KHMN,02/12/2015 21:58 MDT,7.3,49.02,2.57,150
KHMN,02/12/2015 22:58 MDT,5.8,53.55,2.06,160
KHMN,02/12/2015 23:58 MDT,5.3,54.21,2.57,120
KHMN,02/13/2015 00:58 MDT,3.5,61.04,3.09,100
KHMN,02/13/2015 01:58 MDT,3.8,58.43,2.06,120
KHMN,02/13/2015 02:58 MDT,1.6,66.3,1.54,120
KHMN,02/13/2015 03:58 MDT,0.1,73.32,3.09,90
KHMN,02/13/2015 04:58 MDT,0.1,72.77,1.54,100
KHMN,02/13/2015 05:58 MDT,-0.7,74.84,2.06,80
KHMN,02/13/2015 06:58 MDT,-1.5,78.77,3.6,60
KHMN,02/13/2015 07:58 MDT,-3.2,83.44,3.09,320
KHMN,02/13/2015 08:58 MDT,0.3,77.3,0,0
KHMN,02/13/2015 09:58 MDT,7,54.68,3.6,200
KHMN,02/13/2015 10:58 MDT,8,47.43,1.54,
KHMN,02/13/2015 11:58 MDT,9.7,42.29,0,0
KHMN,02/13/2015 12:58 MDT,12,37.66,0,0
KHMN,02/13/2015 13:58 MDT,14.4,32.45,0,0
KHMN,02/13/2015 14:58 MDT,15.1,29.45,2.06,290
KHMN,02/13/2015 15:58 MDT,15.9,26.96,0.51,30
KHMN,02/13/2015 16:58 MDT,16.4,26.11,0,0
KHMN,02/13/2015 17:58 MDT,16.4,26.31,0,0
KHMN,02/13/2015 18:58 MDT,12.8,36.27,2.06,280
KHMN,02/13/2015 19:58 MDT,10.6,43.51,0,0
KHMN,02/13/2015 20:58 MDT,7.9,49.93,4.12,60
KHMN,02/13/2015 21:58 MDT,6.1,54.43,2.57,60
KHMN,02/13/2015 22:58 MDT,5.9,55.19,0.51,90
KHMN,02/13/2015 23:58 MDT,5.1,57.91,0,0
KHMN,02/14/2015 00:58 MDT,3.7,62,2.06,70
KHMN,02/14/2015 01:58 MDT,3.6,62.91,1.54,110
KHMN,02/14/2015 02:58 MDT,2.4,65.49,1.03,120
KHMN,02/14/2015 03:58 MDT,2.3,65.96,1.54,110
KHMN,02/14/2015 04:58 MDT,1.3,69.8,0,0
KHMN,02/14/2015 05:58 MDT,0.6,72.32,1.54,40
KHMN,02/14/2015 06:58 MDT,1.3,69.8,0,0
KHMN,02/14/2015 07:58 MDT,0,74.97,0,0
KHMN,02/14/2015 08:58 MDT,4,64.42,0,0
KHMN,02/14/2015 09:58 MDT,8.9,48.05,0,0
KHMN,02/14/2015 10:58 MDT,13.2,36.12,0,0
KHMN,02/14/2015 11:58 MDT,14.8,32.33,1.54,
KHMN,02/14/2015 12:58 MDT,16.9,29.98,1.03,
KHMN,02/14/2015 13:58 MDT,17.9,28.77,2.57,310
KHMN,02/14/2015 14:58 MDT,18.7,26.77,2.06,
KHMN,02/14/2015 15:58 MDT,19.1,24.62,1.03,260
KHMN,02/14/2015 16:58 MDT,19.3,25.41,1.54,270
KHMN,02/14/2015 17:58 MDT,18.6,27.34,2.06,270
KHMN,02/14/2015 18:58 MDT,16,34.39,3.09,170
KHMN,02/14/2015 19:58 MDT,14.6,36.28,3.09,150
KHMN,02/14/2015 20:58 MDT,13.9,38.52,2.06,140
KHMN,02/14/2015 21:58 MDT,11,47.27,2.06,110
KHMN,02/14/2015 22:58 MDT,11.2,45.64,0,0
KHMN,02/14/2015 23:58 MDT,8.6,54.32,0,0
KHMN,02/15/2015 00:58 MDT,7.4,60.24,0,0
KHMN,02/15/2015 01:58 MDT,6.6,65.03,1.03,310
KHMN,02/15/2015 02:58 MDT,5.6,67.69,0.51,60
KHMN,02/15/2015 03:58 MDT,6.8,69.43,2.57,140
KHMN,02/15/2015 04:58 MDT,9.5,74.53,3.6,160
KHMN,02/15/2015 05:58 MDT,10.8,74.25,4.12,220
KHMN,02/15/2015 06:58 MDT,9.8,78.83,3.09,250
KHMN,02/15/2015 07:58 MDT,10.1,78.33,3.09,250
KHMN,02/15/2015 08:58 MDT,11,75.83,2.57,240
KHMN,02/15/2015 09:58 MDT,14.1,65.37,4.12,250
KHMN,02/15/2015 10:58 MDT,15.7,60.19,4.12,260
KHMN,02/15/2015 11:58 MDT,17.3,53.27,3.09,260
KHMN,02/15/2015 12:58 MDT,19,45.96,3.09,230
KHMN,02/15/2015 13:58 MDT,20.7,37.05,0.51,
KHMN,02/15/2015 14:58 MDT,21.7,28.63,1.54,300
KHMN,02/15/2015 15:58 MDT,22.1,27.55,2.06,
KHMN,02/15/2015 16:58 MDT,21.8,25.02,1.03,230
KHMN,02/15/2015 17:58 MDT,21.1,27.46,3.09,130
KHMN,02/15/2015 18:58 MDT,19.4,32.98,2.57,140
KHMN,02/15/2015 19:58 MDT,17.7,36.68,3.6,220
KHMN,02/15/2015 20:58 MDT,18.2,36.57,4.12,330
KHMN,02/15/2015 21:20 MDT,18,36.77,4.63,40
KHMN,02/15/2015 21:28 MDT,17,42.03,2.57,280
KHMN,02/15/2015 21:58 MDT,17.6,40.47,3.09,100
KHMN,02/15/2015 22:58 MDT,16.6,43.11,0,0
KHMN,02/15/2015 23:58 MDT,14,50.93,2.57,160
KHMN,02/16/2015 00:58 MDT,14.2,49.57,2.57,150
KHMN,02/16/2015 01:58 MDT,12.9,53.19,1.54,130
KHMN,02/16/2015 02:58 MDT,12,56.03,0,0
KHMN,02/16/2015 03:58 MDT,11.6,57.12,2.06,10
KHMN,02/16/2015 04:58 MDT,9.1,57.28,4.63,350
KHMN,02/16/2015 05:58 MDT,5.3,63.79,3.09,350
KHMN,02/16/2015 06:58 MDT,3.9,62.98,3.6,300
KHMN,02/16/2015 07:58 MDT,3.3,64.25,0,0
KHMN,02/16/2015 08:58 MDT,4,63.01,1.54,140
KHMN,02/16/2015 09:58 MDT,6.3,59.09,5.14,180
KHMN,02/16/2015 10:58 MDT,8.8,49.82,6.17,190
KHMN,02/16/2015 11:57 MDT,11,43.31,6.69,220
KHMN,02/16/2015 11:58 MDT,11.3,41.84,6.69,260
KHMN,02/16/2015 11:59 MDT,11,43.31,6.17,260
KHMN,02/16/2015 12:00 MDT,11,43.31,6.17,190
KHMN,02/16/2015 12:58 MDT,13.2,29.33,5.14,210
KHMN,02/16/2015 13:02 MDT,13,28.18,5.14,170
KHMN,02/16/2015 13:58 MDT,14.3,31.01,7.2,180
KHMN,02/16/2015 14:58 MDT,15.1,28.59,5.66,150
KHMN,02/16/2015 15:58 MDT,15.4,28.46,7.2,160
KHMN,02/16/2015 16:03 MDT,16,26.99,7.72,190
KHMN,02/16/2015 16:04 MDT,16,26.99,8.23,260
KHMN,02/16/2015 16:58 MDT,15.6,28.95,10.29,290
KHMN,02/16/2015 17:58 MDT,15.3,31.31,10.29,300
KHMN,02/16/2015 18:58 MDT,14.1,35.61,9.26,300
KHMN,02/16/2015 19:58 MDT,12.1,39.11,9.77,310
KHMN,02/16/2015 20:58 MDT,11.1,42.4,6.69,330
KHMN,02/16/2015 20:59 MDT,11,46.59,5.66,340
KHMN,02/16/2015 21:08 MDT,12,40.54,2.57,350
KHMN,02/16/2015 21:58 MDT,10.8,45.19,5.14,310
KHMN,02/16/2015 22:58 MDT,9.9,46.26,5.66,300
KHMN,02/16/2015 23:58 MDT,9.3,48.17,5.66,300
KHMN,02/17/2015 00:58 MDT,7.3,57.22,3.6,350
KHMN,02/17/2015 01:58 MDT,6.1,60.35,2.57,340
KHMN,02/17/2015 02:58 MDT,3.6,63.85,3.6,350
KHMN,02/17/2015 03:58 MDT,2.1,71.02,1.54,330
KHMN,02/17/2015 04:58 MDT,0.9,74.58,3.09,30
KHMN,02/17/2015 05:58 MDT,0.5,75.63,2.57,10
KHMN,02/17/2015 06:58 MDT,-1,78.85,3.09,10
KHMN,02/17/2015 07:58 MDT,-1.9,82.36,2.06,10
KHMN,02/17/2015 08:58 MDT,0.3,80.84,1.54,40
KHMN,02/17/2015 09:58 MDT,4.1,65.4,0,0
KHMN,02/17/2015 10:58 MDT,7.3,41.56,3.6,340
KHMN,02/17/2015 11:58 MDT,9.2,25.6,7.72,10
KHMN,02/17/2015 12:58 MDT,10.7,20.23,6.17,340
KHMN,02/17/2015 13:07 MDT,11,20.15,6.17,320
KHMN,02/17/2015 13:29 MDT,11,17.15,8.23,10
KHMN,02/17/2015 13:38 MDT,11,17.15,5.66,10
KHMN,02/17/2015 13:58 MDT,11.6,16.62,5.14,350
KHMN,02/17/2015 14:18 MDT,12,17.41,5.66,320
KHMN,02/17/2015 14:27 MDT,12,16.06,5.14,10
KHMN,02/17/2015 14:58 MDT,12.1,16.08,6.69,320
KHMN,02/17/2015 15:58 MDT,12.8,13.81,5.14,340
KHMN,02/17/2015 16:58 MDT,13.1,13,3.6,20
KHMN,02/17/2015 17:58 MDT,12.9,12.43,2.57,30
KHMN,02/17/2015 18:58 MDT,11.8,14.39,0,0
KHMN,02/17/2015 19:58 MDT,9.5,17.76,2.57,270
KHMN,02/17/2015 20:58 MDT,5.4,28.78,1.54,90
KHMN,02/17/2015 21:58 MDT,5.7,27.52,2.06,340
KHMN,02/17/2015 22:58 MDT,1.7,37.06,2.06,10
KHMN,02/17/2015 23:58 MDT,0.2,40.96,0,0
KHMN,02/18/2015 00:58 MDT,-0.5,45.22,2.57,80
KHMN,02/18/2015 01:58 MDT,0.5,40.41,3.6,90
KHMN,02/18/2015 02:58 MDT,-1.1,47.25,2.06,80
KHMN,02/18/2015 03:58 MDT,-3,53.52,2.06,320
KHMN,02/18/2015 04:58 MDT,-2.9,53.12,2.57,350
KHMN,02/18/2015 05:58 MDT,-2.3,51.62,3.6,360
KHMN,02/18/2015 06:58 MDT,-3.1,54.78,2.57,330
KHMN,02/18/2015 07:58 MDT,-3.5,57.35,2.57,80
KHMN,02/18/2015 08:58 MDT,-0.1,48.7,0,0
KHMN,02/18/2015 09:58 MDT,6.3,31.94,2.57,270
KHMN,02/18/2015 10:58 MDT,9.5,25.49,1.54,220
KHMN,02/18/2015 11:58 MDT,12.5,20.08,2.06,230
KHMN,02/18/2015 12:58 MDT,14,17.09,1.03,
KHMN,02/18/2015 13:58 MDT,16.1,11.07,1.54,320
KHMN,02/18/2015 14:58 MDT,18,8.46,2.06,
KHMN,02/18/2015 15:58 MDT,18.8,8.46,4.63,310
KHMN,02/18/2015 16:58 MDT,19.1,9.09,3.09,300
KHMN,02/18/2015 17:58 MDT,19.2,9.49,3.6,280
KHMN,02/18/2015 18:58 MDT,14.3,18.29,2.57,260
KHMN,02/18/2015 19:58 MDT,10,27.72,1.03,
KHMN,02/18/2015 20:58 MDT,10.2,24.9,3.6,110
KHMN,02/18/2015 21:58 MDT,7.3,28,1.54,90
KHMN,02/18/2015 22:58 MDT,6.7,30.59,4.12,90
KHMN,02/18/2015 23:58 MDT,6.7,31.57,1.03,120
KHMN,02/19/2015 00:58 MDT,6.2,33.19,3.6,260
KHMN,02/19/2015 01:58 MDT,3.6,42.35,3.09,340
KHMN,02/19/2015 02:58 MDT,2.8,46.59,1.54,350
KHMN,02/19/2015 03:58 MDT,2.3,47.54,2.57,10
KHMN,02/19/2015 04:58 MDT,1.8,48.13,3.09,70
KHMN,02/19/2015 05:58 MDT,2.2,44.99,0,0
KHMN,02/19/2015 06:58 MDT,0.4,54.49,0,0
KHMN,02/19/2015 07:58 MDT,-1.3,59.79,1.54,70
KHMN,02/19/2015 08:58 MDT,3.9,47.65,0,0
KHMN,02/19/2015 09:58 MDT,9.7,29.63,0,0
KHMN,02/19/2015 10:58 MDT,13.3,22.46,0,0
KHMN,02/19/2015 11:33 MDT,15,21.24,1.54,180
KHMN,02/19/2015 11:58 MDT,16.2,19.67,2.57,200
KHMN,02/19/2015 12:58 MDT,19,14.45,1.03,230
KHMN,02/19/2015 13:58 MDT,20,14.23,2.57,350
KHMN,02/19/2015 14:58 MDT,20.4,14.11,2.57,140
KHMN,02/19/2015 15:58 MDT,21.5,13.29,3.6,190
KHMN,02/19/2015 16:58 MDT,22,12.2,2.57,200
KHMN,02/19/2015 17:58 MDT,21,13.59,2.06,120
KHMN,02/19/2015 18:58 MDT,18.7,17.33,3.6,90
KHMN,02/19/2015 19:58 MDT,15.8,20.81,3.09,110
KHMN,02/19/2015 20:58 MDT,14.2,23.25,2.57,130
KHMN,02/19/2015 21:58 MDT,10.8,29.73,3.6,170
KHMN,02/19/2015 22:58 MDT,11.5,27.74,3.6,160
KHMN,02/19/2015 23:58 MDT,12.2,25.09,3.6,130
KHMN,02/20/2015 00:58 MDT,8.7,33.44,2.57,100
KHMN,02/20/2015 01:58 MDT,9.9,29.23,2.06,140
KHMN,02/20/2015 02:58 MDT,7.4,35.7,1.54,130
KHMN,02/20/2015 03:58 MDT,6.4,38.53,0,0
KHMN,02/20/2015 04:58 MDT,6.4,39.13,0,0
KHMN,02/20/2015 05:58 MDT,3.8,46.18,1.54,110
KHMN,02/20/2015 06:58 MDT,4.4,46.01,0,0
KHMN,02/20/2015 07:58 MDT,3,51.95,2.57,120
KHMN,02/20/2015 08:58 MDT,9.5,30.26,2.06,160
KHMN,02/20/2015 09:58 MDT,12.9,25.3,2.06,130
KHMN,02/20/2015 10:58 MDT,15.4,21.85,0,0
KHMN,02/20/2015 11:58 MDT,17.8,15.22,2.06,250
KHMN,02/20/2015 12:58 MDT,18.8,13.42,3.6,210
KHMN,02/20/2015 13:58 MDT,21.2,11.21,3.6,260
KHMN,02/20/2015 14:58 MDT,20.6,11.36,2.57,250
KHMN,02/20/2015 15:58 MDT,21.2,10.19,2.57,160
KHMN,02/20/2015 16:58 MDT,20.9,11.15,4.12,170
KHMN,02/20/2015 17:58 MDT,20,13.8,4.63,150
KHMN,02/20/2015 18:58 MDT,18.4,13.33,3.6,200
KHMN,02/20/2015 19:58 MDT,16.8,17.12,2.57,170
KHMN,02/20/2015 20:58 MDT,17.5,16.38,0.51,
KHMN,02/20/2015 21:31 MDT,17,18.7,4.12,190
KHMN,02/20/2015 21:43 MDT,17,18.7,3.09,180
KHMN,02/20/2015 21:58 MDT,16.9,19.86,3.6,220
KHMN,02/20/2015 22:22 MDT,16,21.52,5.14,240
KHMN,02/20/2015 22:46 MDT,15,22.94,6.17,250
KHMN,02/20/2015 22:58 MDT,15.4,22.19,6.17,250
KHMN,02/20/2015 23:58 MDT,15.1,22.11,4.63,250
KHMN,02/21/2015 00:58 MDT,15,21.41,2.57,270
KHMN,02/21/2015 01:58 MDT,16.3,19.25,7.72,270
KHMN,02/21/2015 02:58 MDT,13.4,25.25,0.51,
KHMN,02/21/2015 03:58 MDT,14.2,24.71,0,0
KHMN,02/21/2015 04:58 MDT,12.4,28.65,3.6,240
KHMN,02/21/2015 05:58 MDT,8.3,38.24,3.09,100
KHMN,02/21/2015 06:58 MDT,9.7,33.75,2.57,220
KHMN,02/21/2015 07:58 MDT,8.7,34.75,0,0
KHMN,02/21/2015 08:58 MDT,10.4,32.95,0,0
KHMN,02/21/2015 09:58 MDT,15,25.32,3.6,150
KHMN,02/21/2015 10:58 MDT,17.5,23.46,2.57,190
KHMN,02/21/2015 11:58 MDT,19.2,21.09,4.63,140
KHMN,02/21/2015 12:58 MDT,19.8,16.69,4.63,230
KHMN,02/21/2015 13:58 MDT,20.5,16.11,4.12,230
KHMN,02/21/2015 14:45 MDT,21,16.98,7.2,260
KHMN,02/21/2015 14:58 MDT,21,16.35,8.23,250
KHMN,02/21/2015 15:13 MDT,21,15.74,8.23,230
KHMN,02/21/2015 15:58 MDT,21.5,16.22,6.17,230
KHMN,02/21/2015 16:24 MDT,22,15.98,7.72,250
KHMN,02/21/2015 16:52 MDT,22,15.98,6.69,220
KHMN,02/21/2015 16:58 MDT,21.8,17.31,9.26,220
KHMN,02/21/2015 17:58 MDT,20.5,17.92,6.69,230
KHMN,02/21/2015 18:58 MDT,18.8,22.45,5.66,200
KHMN,02/21/2015 19:58 MDT,18.8,21.95,6.17,220
KHMN,02/21/2015 20:58 MDT,18.5,22.87,7.72,250
KHMN,02/21/2015 21:58 MDT,18.1,23.63,2.06,200
KHMN,02/21/2015 22:58 MDT,16.4,27.3,4.12,160
KHMN,02/21/2015 23:58 MDT,14.9,30.28,3.09,210
KHMN,02/22/2015 00:58 MDT,16.3,29.37,4.63,220
KHMN,02/22/2015 01:58 MDT,16.5,31.43,4.63,210
KHMN,02/22/2015 02:58 MDT,15.6,33.29,6.17,230
KHMN,02/22/2015 03:58 MDT,16.5,29.64,7.72,220
KHMN,02/22/2015 04:58 MDT,16.2,31.34,7.72,230
KHMN,02/22/2015 05:58 MDT,16,33.41,4.63,170
KHMN,02/22/2015 06:58 MDT,14.7,39.6,5.14,150
KHMN,02/22/2015 07:58 MDT,14.4,41.85,4.12,110
KHMN,02/22/2015 08:58 MDT,13.1,48.56,3.09,140
KHMN,02/22/2015 09:58 MDT,14.4,43.38,4.63,200
KHMN,02/22/2015 10:58 MDT,14.6,42.82,6.69,160
KHMN,02/22/2015 11:58 MDT,13.6,53.75,8.75,140
KHMN,02/22/2015 12:58 MDT,15.6,46.27,10.8,140
KHMN,02/22/2015 13:58 MDT,17.4,38.46,8.75,160
KHMN,02/22/2015 14:58 MDT,17.7,36.16,11.32,190
KHMN,02/22/2015 15:58 MDT,17.5,36.62,9.26,190
KHMN,02/22/2015 16:58 MDT,16.3,39.51,10.29,180
KHMN,02/22/2015 17:58 MDT,13.7,46.04,12.86,170
KHMN,02/22/2015 18:58 MDT,10.2,55.95,10.29,180
KHMN,02/22/2015 19:58 MDT,8.3,58.75,9.26,180
KHMN,02/22/2015 21:58 MDT,5.4,53.83,7.2,10
KHMN,02/22/2015 22:58 MDT,3.5,56.2,7.2,10
KHMN,02/22/2015 23:58 MDT,2.5,56.78,6.69,10
KHMN,02/23/2015 00:58 MDT,2.2,58.01,5.14,10
KHMN,02/23/2015 01:58 MDT,2.3,58.92,5.14,20
KHMN,02/23/2015 02:58 MDT,2.2,63.51,5.66,20
KHMN,02/23/2015 03:16 MDT,2,64.42,5.14,350
KHMN,02/23/2015 03:43 MDT,2,64.42,5.66,20
KHMN,02/23/2015 03:52 MDT,2,64.42,5.14,20
KHMN,02/23/2015 03:58 MDT,1.6,66.3,5.14,10
KHMN,02/23/2015 04:01 MDT,2,64.42,5.66,20
KHMN,02/23/2015 04:10 MDT,1,64.18,4.63,360
KHMN,02/23/2015 04:25 MDT,1,59.48,6.17,360
KHMN,02/23/2015 04:58 MDT,0.2,78.45,4.63,20
KHMN,02/23/2015 05:58 MDT,-0.3,80.15,5.66,20
KHMN,02/23/2015 06:06 MDT,0,80.19,4.63,30
KHMN,02/23/2015 06:19 MDT,0,80.19,4.63,10
KHMN,02/23/2015 06:58 MDT,-0.4,86.33,2.57,300
KHMN,02/23/2015 07:58 MDT,-0.9,82.49,6.69,10
KHMN,02/23/2015 08:10 MDT,-2,86.15,6.17,10
KHMN,02/23/2015 08:28 MDT,-1,80.04,4.63,350
KHMN,02/23/2015 08:38 MDT,-1,80.04,5.14,350
KHMN,02/23/2015 08:58 MDT,-1.7,84.27,4.63,350
KHMN,02/23/2015 09:04 MDT,-2,86.15,4.63,350
KHMN,02/23/2015 09:18 MDT,-2,86.15,4.63,350
KHMN,02/23/2015 09:53 MDT,-2,86.15,4.63,360
KHMN,02/23/2015 09:58 MDT,-1.5,84.93,4.63,350
KHMN,02/23/2015 10:58 MDT,-1.4,79.98,5.66,360
KHMN,02/23/2015 11:37 MDT,0,74.41,4.12,360
KHMN,02/23/2015 11:58 MDT,-0.6,78.32,4.12,350
KHMN,02/23/2015 12:58 MDT,0.2,75.57,2.06,
KHMN,02/23/2015 13:58 MDT,1.1,69.76,0,0
KHMN,02/23/2015 14:58 MDT,2.4,65.49,1.03,290
KHMN,02/23/2015 15:19 MDT,3,60,0.51,270
KHMN,02/23/2015 15:22 MDT,3,64.66,1.03,300
KHMN,02/23/2015 15:58 MDT,3.3,61.9,1.03,40
KHMN,02/23/2015 16:22 MDT,3,60,1.03,
KHMN,02/23/2015 16:37 MDT,3,60,1.54,
KHMN,02/23/2015 16:43 MDT,3,60,1.03,40
KHMN,02/23/2015 16:58 MDT,3.5,60.13,0,0
KHMN,02/23/2015 17:58 MDT,3.5,61.04,1.54,40
KHMN,02/23/2015 18:58 MDT,3.5,61.04,1.54,40
KHMN,02/23/2015 19:58 MDT,1.7,62.91,2.06,340
KHMN,02/23/2015 20:58 MDT,0.9,65.64,2.06,340
KHMN,02/23/2015 21:58 MDT,1.1,67.19,3.09,190
KHMN,02/23/2015 22:58 MDT,0.5,64.06,2.57,220
KHMN,02/23/2015 23:58 MDT,0.3,63.53,1.03,200
KHMN,02/24/2015 00:58 MDT,-1.1,69.82,1.54,250
KHMN,02/24/2015 01:58 MDT,-1.9,71.82,0,0
KHMN,02/24/2015 03:58 MDT,-3.7,77.81,1.54,320
KHMN,02/24/2015 04:58 MDT,-4.1,80.8,1.54,330
KHMN,02/24/2015 05:58 MDT,-4.3,80.77,0,0
KHMN,02/24/2015 06:58 MDT,-4.5,82,0,0
KHMN,02/24/2015 07:58 MDT,-4.5,81.37,1.54,170
KHMN,02/24/2015 08:58 MDT,-1.9,74.62,0,0
KHMN,02/24/2015 09:58 MDT,1.1,64.7,2.06,150
KHMN,02/24/2015 10:58 MDT,3.9,56.73,2.57,160
KHMN,02/24/2015 11:58 MDT,6.8,48.87,5.66,170
KHMN,02/24/2015 12:58 MDT,10,42.07,5.66,190
